Crash ID,Degree of crash - detailed,Reporting year,Year of crash,Month of crash,Day of week of crash,Two-hour intervals,Street of crash,Street type,Town,Route no.,School zone location,School zone active,Type of location,Latitude,Longitude,LGA,Urbanisation,Conurbation 1,Alignment,Street lighting,Road surface,Surface condition,Weather,Natural lighting,Signals operation,Other traffic control,Speed limit,Road classification,RUM - code,DCA - code,First impact type,Key TU type,Other TU type,No. of traffic units involved,No. killed,No. seriously injured,No. moderately injured,No. minor-other injured
1360888,4,2024,2024,1,4,10,7,27,37,5,0,1,1,-32.703492,151.385215,17,2,1,1,0,0,0,0,0,0,7,80,1,4026,4026,1,30,5,3,0,1,0,0
1360892,4,2024,2024,5,2,5,65,27,202,563,0,1,10,-33.941377,151.035262,15,0,2,1,1,0,3,3,2,0,15,70,2,2852,2852,4,5,5,2,0,1,0,1
1360893,4,2024,2024,1,0,6,13,27,44,18,0,1,1,-32.023665,150.81308,73,1,0,1,0,0,0,0,2,0,7,100,1,323,323,1,16,13,2,0,1,0,0
1360894,4,2024,2024,1,4,8,330,23,24,39,0,1,10,-33.972964,151.242878,59,0,2,1,0,0,3,3,2,0,15,60,1,6545,6545,4,0,27,2,0,1,0,0
1360895,1,2024,2024,1,1,7,193,27,201,34609,0,1,1,-34.896079,150.614034,63,2,1,0,0,0,0,0,2,0,7,50,0,4552,5151,1,16,13,2,0,0,0,1
1360896,2,2024,2024,5,2,11,193,27,87,34609,0,1,1,-34.488654,150.428967,78,2,1,0,2,0,0,0,0,0,7,50,0,4552,5151,1,0,13,2,0,0,1,0
1360897,2,2024,2024,5,5,9,225,17,76,180,1,0,1,-34.551066,150.368865,78,2,1,1,2,0,3,4,0,0,7,50,2,340,340,9,10,28,2,0,0,1,0
1360899,2,2024,2024,1,1,8,21,27,98,174,0,1,9,-33.005809,151.576073,37,0,2,1,2,0,3,4,3,0,7,60,2,1669,1669,3,10,36,2,0,0,2,0
1360902,2,2024,2024,5,5,8,1,27,21,34609,0,1,10,-32.956832,151.674846,37,0,2,1,0,0,0,0,2,0,0,50,0,6545,6545,4,21,0,2,0,0,2,0
1360911,2,2024,2024,5,6,5,348,17,105,232,1,0,9,-32.598651,149.582191,44,2,1,1,1,0,0,0,2,0,7,50,2,623,623,3,0,5,2,0,0,1,0
1360913,2,2024,2024,5,4,9,1104,14,460,962,0,1,3,-33.825772,150.991142,21,0,2,1,1,0,0,0,0,0,7,60,2,1282,1282,1,16,0,2,0,0,1,0
1360914,4,2024,2024,5,0,9,361,23,44,165,0,1,1,-33.970059,151.11479,25,0,2,1,2,0,0,0,0,0,7,50,1,1109,787,1,5,5,2,0,1,0,0
1360915,2,2024,2024,1,3,10,3371,17,38,3342,0,1,2,-30.247029,153.140275,19,2,1,0,2,0,3,4,0,0,7,60,2,1259,5151,8,21,40,1,0,0,1,0
1360919,4,2024,2024,1,5,6,149,10,346,702,0,1,6,-33.885686,151.069026,67,0,2,0,1,0,0,0,2,0,7,60,2,2585,4009,8,16,40,1,0,1,0,0
1360922,2,2024,2024,1,3,9,4,27,2,34609,0,1,9,-33.529672,150.20243,40,2,1,1,0,0,0,0,0,0,0,80,0,489,489,5,5,40,1,0,0,1,0
1360928,4,2024,2024,1,2,7,48,31,122,45,0,1,10,-33.419034,151.343482,16,2,2,1,1,0,0,0,2,2,7,60,1,2040,2040,9,0,28,2,0,1,0,0
1360930,1,2024,2024,5,4,7,55,27,151,160,0,1,10,-34.042053,150.842387,13,0,2,1,1,0,0,0,2,2,7,60,2,14295,14295,3,5,25,2,0,0,0,1
1360931,4,2024,2024,5,5,6,15,27,127,154,0,1,1,-33.8367,150.873937,24,0,2,0,0,0,0,0,2,0,7,60,1,3775,3775,0,9,0,2,0,2,0,0
1360933,4,2024,2024,1,3,2,1,7,4,34609,0,1,1,-33.123843,151.62144,37,0,2,0,0,0,0,0,0,0,7,50,0,1089,1089,7,16,40,1,0,1,0,0
1360934,2,2024,2024,6,6,7,1,36,41,34609,0,1,9,-33.725729,150.820952,7,0,2,0,1,0,0,0,2,0,7,50,0,368,368,9,5,28,2,0,0,1,0
1360937,1,2024,2024,1,3,10,49,31,30,34609,0,1,10,-33.982401,151.146322,4,0,2,1,2,0,0,0,0,0,0,50,0,6545,6545,4,0,5,2,0,0,0,1
1360938,4,2024,2024,5,4,10,103,36,106,157,0,1,1,-28.892502,153.043744,60,2,1,1,0,0,0,0,0,0,8,60,2,9859,9859,8,5,40,1,0,1,0,0
1360940,2,2024,2024,1,2,2,2,27,4,103,0,1,1,-28.72624,153.251593,39,1,0,0,0,0,0,0,0,0,7,100,1,4552,5151,8,5,40,1,0,0,1,0
1360941,2,2024,2024,1,6,5,280,10,314,82,0,1,10,-33.850836,150.922233,24,0,2,1,0,0,0,6,2,2,7,60,1,6545,6545,4,5,0,3,0,0,1,0
1360946,4,2024,2024,5,2,10,7,27,304,52,0,1,9,-33.908333,151.174629,32,0,2,0,2,0,0,0,0,2,7,60,1,1850,985,5,16,40,1,0,1,0,0
1360948,4,2024,2024,1,3,4,36,27,6,39,0,1,1,-32.383958,149.168329,22,1,0,0,0,0,0,0,2,0,7,100,2,3775,3775,0,5,0,3,0,3,0,0
1360949,2,2024,2024,1,4,7,8,27,5,34609,0,1,1,-33.282823,149.570481,3,1,0,0,0,0,0,0,2,0,7,100,0,1259,5151,8,10,40,1,0,0,1,0
1360952,4,2024,2024,1,6,10,4,27,4,34609,0,1,1,-29.539782,153.166605,18,1,0,1,0,0,3,4,0,0,7,100,0,9859,9859,8,10,40,1,0,1,0,0
1360953,4,2024,2024,1,6,5,103,27,4,33,0,1,1,-32.591069,151.148607,64,1,0,0,0,0,0,6,2,0,7,100,1,1957,4009,8,16,40,1,0,1,0,0
1360954,2,2024,2024,1,0,6,346,17,13,332,0,1,1,-28.906864,152.71366,51,1,0,1,0,0,0,0,2,0,7,100,2,4026,4026,8,10,40,1,0,0,1,0
1360955,2,2024,2024,1,3,6,1,27,316,34609,0,1,9,-31.465821,152.872646,56,2,1,1,2,0,0,0,2,0,0,50,0,2852,2852,4,5,0,2,0,0,2,0
1360964,2,2024,2024,6,3,1,83,27,169,147,1,0,9,-28.666146,153.613985,10,2,1,1,2,0,0,0,0,0,0,50,1,1945,1945,5,22,40,1,0,0,1,0
1360965,1,2024,2024,1,1,3,44,31,90,34609,0,1,10,-33.887465,151.242409,81,0,2,1,1,0,0,0,2,0,9,50,0,2040,2040,9,5,28,2,0,0,0,1
1360966,1,2024,2024,1,4,10,8,31,252,34609,0,1,10,-33.882402,151.213308,69,0,2,1,2,0,0,0,0,0,0,40,0,5929,5929,1,5,27,2,0,0,0,1
1360974,4,2024,2024,8,0,11,2209,17,176,2205,0,1,9,-33.959558,151.138038,4,0,2,1,2,0,0,0,0,2,7,60,2,9859,9859,8,5,40,1,0,1,0,0
1360978,1,2024,2024,1,2,7,8,31,65,34609,1,0,9,-36.0467,146.982005,0,2,1,0,0,0,0,0,2,0,0,50,0,2040,2040,9,5,28,2,0,0,0,1
1360979,4,2024,2024,1,5,9,78,27,284,61,0,1,1,-33.906818,151.020534,15,0,2,1,2,0,0,0,3,0,7,60,1,9859,9859,1,5,5,2,0,1,0,0
1360980,2,2024,2024,8,1,6,2,27,3,34609,0,1,1,-29.52588,151.752374,51,1,0,1,0,0,0,0,2,0,7,100,0,475,475,5,8,40,1,0,0,1,0
1360981,1,2024,2024,5,5,7,34,1,40,34609,1,0,9,-34.418522,150.880562,80,0,2,1,1,0,0,0,2,0,7,50,0,2852,2852,4,5,0,2,0,0,0,1
1360983,4,2024,2024,5,0,6,51,27,136,76,0,1,9,-32.92189,151.704152,48,0,2,1,1,0,3,3,2,0,15,60,1,1850,777,5,16,40,1,0,1,0,0
1360984,4,2024,2024,1,0,8,109,27,18,174,0,1,9,-32.989702,151.521852,37,0,2,1,0,0,0,0,3,0,15,80,2,775,775,4,5,5,2,0,2,0,0
1360987,1,2024,2024,1,4,10,1104,14,167,962,0,1,3,-33.856505,151.068364,54,0,2,0,2,0,0,0,0,0,7,90,2,404,404,8,0,40,1,0,0,0,1
1360993,2,2024,2024,1,3,4,22,27,44,34609,0,1,1,-33.207412,151.500059,16,2,2,1,0,0,3,4,2,0,7,50,0,9859,9859,1,0,0,2,0,0,1,0
1360994,1,2024,2024,1,1,5,4,31,207,34609,0,1,1,-31.972061,141.438888,51,2,1,1,0,0,0,0,2,0,7,50,0,1981,1981,4,5,5,2,0,0,0,1
1360996,1,2024,2024,5,1,6,2126,17,179,2149,0,1,10,-33.756865,150.712192,55,0,2,1,1,0,0,0,2,2,7,70,2,14295,14295,3,33,0,2,0,0,0,1
1361002,2,2024,2024,5,4,7,255,27,37,62,0,1,10,-32.804457,151.509578,17,2,1,1,0,0,0,0,2,0,0,60,2,6545,6545,4,10,13,2,0,0,1,0
1361005,2,2024,2024,1,1,8,50,27,57,799,0,1,10,-33.899492,151.170935,32,0,2,1,0,0,0,0,3,3,7,60,2,515,515,1,33,18,2,0,0,1,0
1361006,2,2024,2024,6,2,5,68,27,36,208,0,1,1,-33.761647,151.079364,31,0,2,1,1,0,3,4,2,0,7,60,2,14295,14295,3,21,0,2,0,0,1,0
1361008,2,2024,2024,1,1,4,1,1,121,34609,1,0,1,-33.785674,151.281352,50,0,2,1,0,0,0,0,2,0,7,40,0,1981,1981,4,0,19,2,0,0,1,0
1361011,4,2024,2024,1,4,6,9,27,27,34609,0,1,1,-33.241247,151.25785,16,2,2,0,0,0,0,0,2,0,7,80,0,3775,3775,0,16,19,2,0,1,0,0
1361012,2,2024,2024,6,5,9,118,17,26,118,0,1,1,-31.498342,150.643915,51,1,0,1,0,0,0,0,0,0,7,100,2,3775,3775,0,5,13,2,0,0,1,0
1361014,4,2024,2024,5,2,9,7,27,4,34609,0,1,10,-33.043174,151.583845,37,0,2,1,2,0,3,4,0,0,15,50,0,6545,6545,4,10,0,2,0,1,0,1
1361016,2,2024,2024,1,5,4,13,10,108,34609,0,1,1,-28.843053,153.554203,2,2,1,1,1,0,0,0,2,0,7,50,0,186,186,9,10,28,2,0,0,1,0
1361017,2,2024,2024,1,3,7,150,27,309,415,0,1,10,-33.803923,151.113423,61,0,2,0,1,0,0,0,2,2,6,70,2,5929,5929,1,5,5,2,0,0,1,0
1361021,2,2024,2024,1,5,4,330,23,35,39,1,0,9,-33.963484,151.2459,59,0,2,1,0,0,0,0,2,0,15,60,1,6545,6545,4,5,27,2,0,0,1,0
1361023,2,2024,2024,5,2,5,67,27,100,68,0,1,1,-33.806682,151.174183,38,0,2,1,0,0,0,0,2,0,7,50,1,14295,14295,3,8,12,4,0,0,1,1
1361024,1,2024,2024,1,1,9,21,31,562,4,0,1,2,-32.24201,148.587111,22,2,1,1,2,0,0,0,0,0,7,60,1,591,591,1,22,5,2,0,0,0,1
1361026,2,2024,2024,1,3,5,2,27,17,34609,0,1,1,-32.927851,151.559207,37,0,2,1,0,2,0,0,2,0,7,70,0,1945,1945,5,16,40,1,0,0,1,0
1361029,2,2024,2024,1,0,5,3371,10,316,34609,0,1,9,-31.44103,152.924688,56,2,1,0,1,0,0,0,2,0,7,50,0,5929,5929,1,0,5,2,0,0,1,0
1361031,4,2024,2024,1,5,3,113,27,6,111,0,1,9,-33.868559,150.796411,55,0,2,0,1,0,0,0,0,0,7,80,2,96,96,0,33,12,2,0,1,0,0
1361033,2,2024,2024,1,4,8,255,31,64,46,0,1,1,-33.482779,150.151584,40,2,1,1,0,0,0,0,2,0,9,50,2,2040,2040,9,10,28,2,0,0,1,0
1361034,2,2024,2024,1,0,4,44,27,75,34609,0,1,7,-33.877557,151.121984,32,0,2,1,0,0,0,0,2,0,0,50,0,5929,5929,1,22,0,2,0,0,1,0
1361039,1,2024,2024,1,2,5,31,31,169,34609,0,1,1,-28.642076,153.612044,10,2,1,1,1,0,0,0,2,0,7,50,0,1220,1220,9,0,28,2,0,0,0,1
1361040,4,2024,2024,1,0,10,8,27,252,21,0,1,1,-33.930054,150.873009,41,0,2,1,2,2,3,4,0,2,7,50,2,5929,5929,1,10,5,2,0,1,0,1
1361045,4,2024,2024,1,6,9,27,27,290,34609,0,1,9,-33.851677,150.974416,21,0,2,1,0,0,3,0,0,0,7,50,0,1850,985,5,16,40,1,0,1,0,0
1361048,2,2024,2024,1,6,5,76,27,85,148,0,1,10,-32.933495,151.720901,48,0,2,1,1,0,3,4,2,0,15,60,1,2852,2852,4,0,5,2,0,0,2,0
1361050,2,2024,2024,5,0,8,334,17,98,308,0,1,1,-30.981235,150.254739,51,2,1,1,0,0,0,0,3,0,7,50,2,1981,1981,4,10,27,2,0,0,1,0
1361054,2,2024,2024,1,4,4,1,31,64,34609,0,1,10,-33.484347,150.137956,40,2,1,1,1,0,0,0,2,0,0,50,0,2852,2852,4,5,5,2,0,0,2,0
1361056,4,2024,2024,1,0,6,37,27,5,36,0,1,1,-32.492923,151.761997,51,1,0,0,1,0,0,0,2,0,7,100,1,5929,5929,1,30,19,2,0,2,0,0
1361057,4,2024,2024,1,1,8,1,31,10,34609,0,1,1,-33.001051,151.576229,37,0,2,0,0,0,3,4,2,0,7,50,0,1850,1463,5,16,40,1,0,1,0,0
1361058,4,2024,2024,1,6,4,1,10,10,34609,0,1,1,-34.425972,150.4914,78,2,1,0,0,0,0,0,2,0,7,50,0,4552,5151,8,10,40,1,0,1,0,0
1361059,4,2024,2024,1,1,6,95,31,204,34609,0,1,7,-33.892007,151.127907,32,0,2,1,0,0,3,4,2,0,0,50,0,6545,6545,4,17,0,2,0,1,0,0
1361060,4,2024,2024,1,2,4,361,32,290,42,0,1,1,-33.854009,150.985031,21,0,2,1,1,0,0,0,2,0,9,40,1,591,591,1,22,5,2,0,1,0,0
1361063,4,2024,2024,1,4,7,22,31,65,34609,0,1,4,-33.801486,150.955875,21,0,2,0,1,0,2,6,2,0,9,50,0,2040,2040,9,5,28,2,0,1,0,0
1361066,2,2024,2024,1,2,4,98,27,609,220,0,1,9,-33.775282,150.918702,7,0,2,1,1,0,0,0,2,0,7,60,2,2852,2852,4,5,5,2,0,0,1,0
1361068,1,2024,2024,1,2,7,3,27,11,34609,0,1,1,-28.55132,153.390139,10,2,1,0,0,0,0,0,2,0,7,50,0,380,714,5,16,40,1,0,0,0,1
1361069,4,2024,2024,6,3,7,8,10,74,34609,0,1,1,-34.41716,150.850844,80,0,2,0,1,0,0,0,2,0,7,50,0,121,121,9,5,28,2,0,1,0,0
1361071,2,2024,2024,1,3,8,3,22,8,8,0,1,1,-29.778794,142.654505,51,1,0,0,0,2,0,0,2,0,7,100,1,782,957,5,16,40,1,0,0,1,0
1361072,4,2024,2024,1,2,6,2,27,44,34609,0,1,1,-30.597477,152.981963,47,2,1,1,0,0,0,0,2,0,0,50,0,3775,3775,0,0,19,2,0,1,0,0
1361073,4,2024,2024,1,6,4,334,17,316,308,0,1,2,-31.456389,152.866301,56,1,0,1,0,0,0,0,2,0,7,100,2,14295,14295,3,0,36,3,0,2,0,0
1361075,2,2024,2024,1,0,8,1,31,166,34609,0,1,9,-33.419513,149.590245,3,2,1,1,1,0,0,0,3,0,7,60,0,1669,1669,3,5,5,2,0,0,1,0
1361079,2,2024,2024,1,1,5,1,31,316,34609,0,1,1,-31.435269,152.905099,56,2,1,1,0,0,0,0,2,0,7,50,0,1981,1981,4,10,21,2,0,0,1,0
1361083,4,2024,2024,5,0,4,11,31,108,34609,0,1,7,-28.868028,153.55758,2,2,1,1,0,0,0,0,2,0,0,50,0,6545,6545,4,33,27,2,0,1,0,0
1361084,2,2024,2024,5,2,0,104,27,443,702,0,1,10,-33.907784,151.064269,15,0,2,0,2,0,0,0,0,2,7,70,2,2852,2852,4,29,5,2,0,0,1,0
1361085,4,2024,2024,1,4,6,16,1,202,118,0,1,1,-33.946896,151.028936,15,0,2,1,1,0,0,0,2,0,7,60,1,941,941,1,5,19,2,0,1,1,0
1361086,2,2024,2024,1,6,4,294,17,11,288,0,1,1,-35.19076,147.747309,75,1,0,1,1,0,0,0,2,0,7,100,2,3775,3775,0,0,35,2,0,0,1,0
1361089,1,2024,2024,1,6,10,829,27,159,770,0,1,2,-33.805882,151.078109,61,0,2,1,2,0,0,0,0,0,7,70,2,9859,9859,8,5,40,1,0,0,0,1
1361091,2,2024,2024,8,2,8,34,27,225,69,0,1,11,-33.796253,151.167338,77,0,2,0,2,0,3,4,0,0,15,50,2,5929,5929,1,30,5,2,0,0,1,0
1361092,4,2024,2024,5,4,5,14,27,18,41,0,1,1,-29.016673,153.267702,60,1,0,1,0,0,0,0,2,0,7,100,1,4026,4026,8,34,40,1,0,1,0,0
1361094,2,2024,2024,1,6,9,21,10,89,34609,0,1,1,-28.222299,153.54085,72,2,1,1,0,0,0,0,0,0,7,50,0,3775,3775,0,5,5,2,0,0,1,0
1361095,4,2024,2024,1,6,9,21,10,89,34609,0,1,1,-28.22225,153.540838,72,2,1,1,0,0,0,0,0,0,7,50,0,9859,9859,1,16,12,2,0,1,0,1
1361096,2,2024,2024,5,6,9,30,27,166,52,1,0,9,-33.907143,151.174368,32,0,2,1,2,0,0,0,0,0,7,50,1,1945,1945,5,15,40,1,0,0,1,0
1361100,2,2024,2024,8,3,8,1052,14,207,928,0,1,3,-33.550192,151.193951,31,0,2,1,2,0,0,0,3,0,7,110,2,1192,1192,1,16,19,2,0,0,2,0
1361102,1,2024,2024,1,6,11,74,27,66,59,0,1,10,-34.47829,150.886745,80,0,2,1,2,0,3,0,0,2,7,60,2,6545,6545,4,5,0,2,0,0,0,1
1361103,4,2024,2024,5,2,7,2209,17,106,2205,0,1,9,-34.549756,150.785927,62,0,2,1,0,0,0,0,2,0,15,70,2,14295,14295,3,16,5,2,0,1,0,0
1361106,4,2024,2024,1,3,6,37,27,46,41,1,0,1,-28.830376,153.292262,39,2,1,1,1,0,0,0,2,0,7,50,1,5929,5929,1,0,19,2,0,1,0,0
1361108,2,2024,2024,5,3,9,194,31,309,702,0,1,9,-33.819373,151.099798,61,0,2,1,2,0,0,0,0,2,7,70,2,256,256,4,5,19,3,0,0,1,0
1361109,2,2024,2024,1,5,8,109,36,21,108,0,1,9,-28.272702,153.467935,72,2,1,0,2,0,3,4,3,2,0,80,1,5929,5929,1,5,13,4,0,0,1,0
1361114,2,2024,2024,1,3,7,169,31,108,34609,0,1,7,-28.870015,153.559346,2,2,1,1,0,0,3,4,2,0,0,40,0,9859,9859,8,5,40,1,0,0,1,0
1361115,4,2024,2024,1,0,5,2126,17,179,2149,0,1,9,-33.758879,150.720697,55,0,2,1,1,0,0,0,2,2,7,60,2,5929,5929,1,5,0,2,0,1,1,0
1361120,1,2024,2024,1,3,7,2126,17,44,2149,0,1,1,-33.764859,150.625847,8,2,2,1,1,0,0,0,2,0,7,80,2,14295,14295,3,9,5,2,0,0,0,1
1361122,4,2024,2024,1,2,8,100,27,127,799,0,1,10,-33.896228,151.154137,32,0,2,1,1,0,0,0,2,2,9,60,2,2040,2040,9,5,28,2,0,1,0,0
1361125,2,2024,2024,1,5,10,2261,17,26,2252,0,1,7,-34.404493,150.505509,78,2,1,0,2,0,0,0,0,0,0,60,2,4552,5151,8,5,40,1,0,0,1,0
1361126,2,2024,2024,1,1,11,5,31,174,34609,0,1,9,-33.861962,150.933514,24,0,2,1,2,0,0,0,0,0,7,50,0,6545,6545,4,5,0,2,0,0,1,0
1361138,4,2024,2024,1,5,7,46,27,173,115,0,1,7,-33.70909,151.122494,36,0,2,1,1,0,0,0,2,0,0,60,1,6545,6545,4,10,27,2,0,1,0,0
1361141,4,2024,2024,1,1,8,120,36,11,148,0,1,1,-30.414968,152.341841,1,1,0,0,0,0,3,4,2,0,7,100,2,1957,4009,8,5,40,1,0,1,0,0
1361149,2,2024,2024,1,6,8,229,14,110,237,0,1,3,-33.766623,151.007839,54,0,2,1,0,0,0,0,2,0,7,100,2,14295,14295,3,8,12,4,0,0,1,0
1361150,4,2024,2024,1,0,6,3371,17,137,3342,0,1,2,-32.971693,151.692532,37,0,2,0,1,0,3,4,2,0,7,60,2,1850,1463,5,16,40,1,0,1,0,0
1361151,4,2024,2024,1,3,10,51,27,57,34609,0,1,2,-34.565738,150.824282,62,0,2,0,2,0,0,0,0,0,7,50,0,2585,4009,8,5,40,1,0,1,1,0
1361153,2,2024,2024,8,5,5,23,10,25,47,0,1,7,-32.896524,151.695256,48,0,2,0,1,0,0,0,2,0,0,60,2,19,19,1,5,19,2,0,0,1,0
1361157,2,2024,2024,1,2,7,38,27,8,35,0,1,1,-34.627079,150.777431,35,2,1,0,0,0,0,0,2,0,7,60,1,1850,1463,5,16,40,1,0,0,1,0
1361161,2,2024,2024,1,4,10,4,1,293,34609,1,0,9,-33.927802,151.055443,15,0,2,1,0,0,0,0,0,0,7,50,0,9859,9859,1,10,5,2,0,0,1,0
1361162,4,2024,2024,1,0,9,42,31,316,6,0,1,7,-31.434704,152.905071,56,2,1,1,2,0,0,0,0,0,0,60,1,6545,6545,4,21,19,2,0,1,0,0
1361165,4,2024,2024,1,3,4,22,10,147,34609,0,1,9,-33.872733,151.136339,14,0,2,1,1,0,0,0,2,0,15,50,0,2852,2852,4,5,27,2,0,1,0,0
1361167,4,2024,2024,1,4,4,117,27,78,144,0,1,1,-33.858589,151.092311,14,0,2,1,1,0,3,4,2,0,7,60,2,2040,2040,9,5,28,2,0,1,0,0
1361168,4,2024,2024,1,0,11,2,27,69,34609,0,1,9,-33.775465,150.992014,54,0,2,1,2,0,0,0,0,0,15,50,0,312,312,2,5,40,1,0,1,0,0
1361169,4,2024,2024,1,4,7,251,27,64,212,0,1,9,-33.762,151.207225,50,0,2,1,1,0,0,0,2,0,7,70,2,14295,14295,3,5,0,3,0,1,0,0
1361170,2,2024,2024,1,4,5,14,22,82,605,0,1,9,-33.788413,151.265775,50,0,2,0,1,0,0,0,2,2,7,60,2,5929,5929,1,5,18,2,0,0,1,0
1361172,4,2024,2024,1,0,9,143,31,89,181,0,1,2,-33.890341,151.239725,59,0,2,1,2,0,0,0,0,0,7,60,2,14295,14295,3,15,5,2,0,1,1,0
1361173,4,2024,2024,1,0,7,59,27,252,41,0,1,10,-33.938474,150.868113,41,0,2,1,1,0,0,0,2,2,7,60,1,5929,5929,1,29,5,2,0,1,0,0
1361174,4,2024,2024,6,1,3,2209,17,130,2205,0,1,9,-34.449763,150.849301,80,0,2,1,2,0,0,0,0,2,7,60,1,5929,5929,1,9,13,2,0,1,0,0
1361181,1,2024,2024,0,0,8,3,27,2,34609,0,1,1,-35.07343,145.378684,51,1,0,1,0,2,0,0,2,0,7,100,0,4026,4026,8,5,40,1,0,0,0,1
1361182,1,2024,2024,8,4,7,165,31,523,34609,1,0,1,-33.918472,150.925702,41,0,2,1,1,0,0,0,2,0,7,30,0,1945,1945,5,17,40,1,0,0,0,1
1361183,1,2024,2024,0,4,11,1,27,39,34609,0,1,9,-33.763093,150.927683,7,0,2,1,0,0,0,6,0,0,7,50,0,9859,9859,1,5,25,2,0,0,0,1
1361185,4,2024,2024,0,0,3,5,31,47,34609,1,0,10,-35.719416,147.318801,27,2,1,1,1,0,0,0,2,0,0,50,0,6545,6545,4,10,27,2,0,1,0,0
1361187,4,2024,2024,8,6,5,280,10,46,240,0,1,9,-33.888016,150.969038,24,0,2,1,1,0,0,3,2,0,7,60,2,6545,6545,4,0,36,2,0,1,0,0
1361188,2,2024,2024,0,0,8,866,17,278,793,1,0,10,-33.766481,151.04752,54,0,2,1,1,0,0,0,2,2,7,60,2,14295,14295,3,16,5,2,0,0,1,0
1361190,1,2024,2024,0,6,10,3,27,26,34609,0,1,1,-31.973401,152.564081,43,1,0,1,0,0,0,0,0,0,7,90,0,30,30,9,0,28,2,0,0,0,1
1361191,1,2024,2024,8,4,7,15,31,148,34609,0,1,1,-36.037177,146.944097,0,2,1,1,0,0,0,0,2,0,7,50,0,9859,9859,1,5,36,2,0,0,0,1
1361193,4,2024,2024,8,3,7,308,14,53,311,0,1,3,-33.918949,150.852597,41,0,2,0,1,0,0,0,2,0,7,80,2,1259,5151,8,5,40,2,0,1,0,0
1361199,2,2024,2024,6,6,6,2,31,173,34609,0,1,0,-33.877351,151.223303,69,0,2,1,0,0,0,0,2,0,7,40,0,186,186,1,10,27,2,0,0,1,0
1361200,2,2024,2024,8,1,4,6,1,169,34609,0,1,1,-33.903414,151.21054,69,0,2,1,1,0,0,0,2,0,7,40,0,1109,787,1,5,18,2,0,0,1,0
1361203,4,2024,2024,8,0,9,11,27,9,118,0,1,1,-30.052194,150.602799,51,1,0,0,1,0,0,0,0,0,7,100,2,1259,5151,8,10,40,1,0,1,1,0
1361204,2,2024,2024,6,3,8,3371,17,23,3342,0,1,2,-32.999398,151.685794,37,0,2,1,2,0,0,0,3,2,9,70,2,14295,14295,3,9,0,3,0,0,2,0
1361205,2,2024,2024,8,3,8,153,27,188,147,1,0,9,-33.949941,151.100245,25,0,2,1,2,0,3,4,0,0,7,60,2,14295,14295,3,10,5,4,0,0,1,1
1361206,2,2024,2024,6,4,4,11,27,40,34609,0,1,1,-35.785272,150.14605,23,1,0,0,0,0,0,0,2,0,7,100,0,2585,4009,8,0,40,1,0,0,1,1
1361208,1,2024,2024,6,0,10,97,17,7,88,0,1,2,-34.900398,149.472715,74,1,0,1,0,0,3,3,0,0,7,110,2,5929,5929,1,5,5,2,0,0,0,3
1361209,2,2024,2024,6,5,4,54,27,284,18,0,1,1,-33.899002,151.036852,15,0,2,1,1,0,0,0,2,0,7,60,1,238,238,9,10,28,2,0,0,1,0
1361210,2,2024,2024,6,5,4,149,27,294,198,0,1,10,-33.938803,150.940188,41,0,2,0,1,0,2,6,2,0,7,60,2,2852,2852,4,0,12,2,0,0,1,0
1361211,4,2024,2024,6,0,11,2261,17,70,2252,0,1,2,-34.574219,150.253456,78,1,0,1,0,0,0,3,0,0,7,110,2,4026,4026,8,5,40,1,0,1,0,0
1361216,2,2024,2024,6,6,1,3371,17,31,3342,0,1,2,-30.343545,153.070331,19,1,0,1,0,0,0,0,0,0,7,100,2,204,204,1,3,23,2,0,0,1,0
1361221,4,2024,2024,6,2,2,3,27,16,34609,0,1,1,-34.623368,146.383691,51,1,0,0,0,0,0,1,0,0,7,100,0,4552,5151,8,10,40,1,0,1,0,0
1361222,2,2024,2024,6,4,2,1,27,19,34609,0,1,1,-33.685035,150.883268,7,0,2,1,2,0,3,0,0,0,7,50,0,9859,9859,1,5,13,2,0,0,1,0
1361223,2,2024,2024,6,2,10,68,31,128,34609,0,1,1,-33.616638,150.808216,29,2,2,1,2,0,0,0,0,0,7,40,0,9859,9859,8,34,40,1,0,0,1,0
1361224,2,2024,2024,8,1,8,1,27,9,34609,0,1,1,-35.152219,148.386694,66,2,1,1,0,2,0,0,0,0,7,60,0,945,945,5,5,40,1,0,0,1,0
1361227,2,2024,2024,6,4,6,224,27,26,321,0,1,1,-33.909989,151.2024,69,0,2,1,0,0,0,0,2,0,7,50,2,9859,9859,1,0,0,2,0,0,1,0
1361228,4,2024,2024,6,6,3,71,31,290,34609,0,1,1,-33.852639,150.981332,21,0,2,1,1,0,0,0,1,0,7,50,0,1981,1981,4,10,13,2,0,1,0,0
1361229,2,2024,2024,5,1,7,5,27,1,34609,0,1,1,-30.352586,151.551878,1,1,0,0,0,0,0,0,2,0,7,100,0,1957,4009,8,0,40,1,0,0,1,0
1361230,2,2024,2024,8,2,9,8,1,112,34609,0,1,9,-33.903755,151.209671,69,0,2,1,2,0,3,4,0,2,7,50,0,1192,1192,1,5,22,2,0,0,1,0
1361232,2,2024,2024,5,6,9,2126,17,14,2149,0,1,2,-33.721442,150.599542,8,2,2,1,2,0,3,3,0,0,7,80,2,4026,4026,8,5,40,1,0,0,1,0
